MovieID;Title;KoreanTitle;Plot;ReleaseYear;RunningTime;GradeID;GradeInKoreaID;Poster;ReleaseDateInKorea;BoxOfficeWWGross;BoxOfficeUSGross;Budget
318;"Fresh Guacamole";NULL;"Transforming familiar objects into fresh guacamole.";2012;2;6;NULL;FreshGuacamole.jpg;NULL;NULL;NULL;NULL
319;"Head Over Heels";NULL;"After many years of marriage, Walter and Madge have grown apart: he lives on the floor and she lives on the ceiling. When Walter tries to reignite their old romance, their equilibrium comes crashing down, and the couple that can‘t agree which way is up must find a way put their marriage back together. ";2012;11;6;NULL;HeadOverHeels.jpg;NULL;13127022;10424470;14000000
320;"The Longest Daycare";NULL;"Maggie Simpson spends the day in the Ayn Rand School for Tots.";2012;5;3;NULL;TheLongestDaycare.jpg;NULL;NULL;NULL;NULL
321;Curfew;NULL;"At the lowest point of his life, Richie gets a call from his estranged sister, asking him to look after his nine-year old niece, Sophia, for a few hours.";2012;19;6;NULL;Curfew.jpg;NULL;NULL;NULL;NULL
322;Asad;NULL;"A coming of age fable of a Somali boy as he struggles to survive in his war-torn land.";2012;19;6;NULL;Asad.jpg;NULL;NULL;NULL;NULL
323;"Buzkashi Boys";NULL;"Set against the dramatic landscape of contemporary Afghanistan and the National sport of Buzkashi - a brutal game of horse polo played with a dead goat - Buzkashi Boys tells the coming of age story of two best friends, a charismatic street urchin and a defiant blacksmith‘s son, who struggle to realize their dreams as they make their way to manhood in one of the most war-torn countries on Earth. Shot on location in Kabul city by an alliance of Afghan and international film makers, Buzkashi Boys is a look at the life that continues beyond the headlines of war in Afghanistan. ";2012;28;6;NULL;BuzkashiBoys.jpg;NULL;NULL;NULL;NULL
324;"Death of a Shadow";NULL;"Stuck in a dark limbo between life and death, a deceased soldier Nathan Rijckx collects shadows of dying men and women to buy back his own second chance at life. Obsessed by a girl he met the moment before he died, the thought of seeing his beloved again drives the soldier to regain access to the world of the living. But when he discovers that she‘s already in love with someone else, jealousy clouds his mind and pushes him toward a bitter decision, a decision not without its consequences... ";2012;20;6;NULL;DeathofaShadow.jpg;NULL;NULL;NULL;NULL
325;Henry;NULL;"Henry, a great concert pianist, has his life thrown in turmoil the day the love of this life, Maria, disappears mysteriously. He‘ll then discover the inevitable verdict of life.";2011;21;6;NULL;Henry.jpg;NULL;NULL;NULL;NULL
326;Inocente;NULL;"A personal and vibrant coming of age story about a young artist‘s determination never to surrender to the bleakness of her surroundings. At 15, Inocente refuses to let her dream of becoming an artist be caged by being an undocumented immigrant forced to live homeless for the last nine years. Color is her personal revolution and its sweep on her canvases creates a world that looks nothing like her own dark past. ‘Inocente‘ is both a timeless story about the transformative power of art and a timely snapshot of the new face of homelessness in America: children. The challenges are staggering, but the hope in her story proves that the hand she has been dealt does not define her, her dreams do.";2012;40;6;NULL;Inocente.jpg;NULL;NULL;NULL;NULL
327;"Kings Point";NULL;"A documentary on five seniors living in a retirement resort in Florida - men and women who came decades ago with their spouses by their sides, and now find themselves grappling with love, loss and the universal desire for human connection.";2012;40;6;NULL;KingsPoint.jpg;NULL;NULL;NULL;NULL
328;"Mondays at Racine";NULL;"Every third Monday of the month, two bold, brassy sisters open the doors of their Long Island hair salon to women diagnosed with cancer. As locks of hair fall to the floor, women gossip, giggle, weep, face their fears, and discover unexpected beauty. ";2012;39;6;NULL;MondaysatRacine.jpg;NULL;NULL;NULL;NULL
329;"Open Heart";NULL;"Eight Rwandan children leave their families behind to embark on a life-or-death journey seeking high-risk heart surgery in Sudan. Their hearts ravaged by a treatable disease from childhood strep throat, they have only months left to live. Open Heart reveals the intertwined endeavors of Dr. Emmanuel, Rwanda‘s lone government cardiologist fighting to save the lives of his young patients, and Dr. Gino, the Salam Center‘s head surgeon, who is fighting to save his hospital, Africa‘s only link to life-saving free cardiac surgery for the millions who need it. ";2013;25;6;NULL;OpenHeart.jpg;NULL;NULL;NULL;NULL
330;Redemption;NULL;"Redemption is a documentary about New York City‘s canners - the men and women who survive by redeeming bottles and cans they collect from curbs, garbage cans and apartment complexes. You‘ve seen them combing through the trash, but never got to meet them. The film is an unexpected and intimate look at post-industrial gleaners, struggling at the edge of our society. ";2013;35;6;NULL;Redemption.jpg;NULL;NULL;NULL;NULL
331;"Searching for Sugar Man";"서칭 포 슈가맨";"Two South Africans set out to discover what happened to their unlikely musical hero, the mysterious 1970s rock ‘n‘ roller, Rodriguez.";2012;86;2;NULL;SearchingforSugarMan.jpg;NULL;3696196;3696196;NULL
332;"Five Broken Cameras";NULL;"A documentary on a Palestinian farmer‘s chronicle of his nonviolent resistance to the actions of the Israeli army.";2011;94;6;NULL;FiveBrokenCameras.jpg;NULL;109983;109983;NULL
333;"The Gatekeepers";게이트키퍼스;"A documentary featuring interviews with all surviving former heads of Shin Bet, the Israeli security agency whose activities and membership are closely held state secrets.";2012;101;2;NULL;TheGatekeepers.jpg;NULL;NULL;NULL;NULL
334;"How to Survive a Plague";NULL;"The story of two coalitions -- ACT UP and TAG (Treatment Action Group) -- whose activism and innovation turned AIDS from a death sentence into a manageable condition.";2012;110;7;NULL;HowtoSurviveaPlague.jpg;NULL;NULL;NULL;NULL
335;"The Invisible War";"또 다른 전쟁";"An investigative documentary about the epidemic of rape of soldiers within the US military.";2012;93;7;NULL;TheInvisibleWar.jpg;NULL;NULL;NULL;NULL
336;"War Witch";르벨;"Somewhere in Sub-Saharan Africa, Komona, a 14-year-old girl, tells her unborn child growing inside her the story of her life since she has been at war. Everything started when she was abducted by the rebel army at the age of 12.";2012;90;7;NULL;WarWitch.jpg;NULL;NULL;NULL;NULL
337;No;NULL;"An ad executive comes up with a campaign to defeat Augusto Pinochet in Chile‘s 1988 referendum.";2012;118;7;NULL;No.jpg;NULL;NULL;NULL;NULL
338;"A Royal Affair";"로얄 어페어";"A young queen, who is married to an insane king, falls secretly in love with her physician - and together they start a revolution that changes a nation forever.";2012;137;7;NULL;ARoyalAffair.jpg;NULL;7594693;1546761;NULL
339;Kon-Tiki;콘-티키;"Legendary explorer Thor Heyerdal‘s epic 4,300-mile crossing of the Pacific on a balsawood raft in 1947, in an effort to prove that it was possible for South Americans to settle in Polynesia in pre-Columbian times.";2012;118;7;NULL;Kon-Tiki.jpg;NULL;22842887;1517410;16600000
340;Brave;"메리다와 마법의 숲";"Determined to make her own path in life, Princess Merida defies a custom that brings chaos to her kingdom. Granted one wish, Merida must rely on her bravery and her archery skills to undo a beastly curse.";2012;93;3;NULL;Brave.jpg;NULL;538983207;237283207;185000000
341;Frankenweenie;프랑켄위니;"Young Victor conducts a science experiment to bring his beloved dog Sparky back to life, only to face unintended, sometimes monstrous, consequences.";2012;87;3;NULL;Frankenweenie.jpg;NULL;81491068;35291068;39000000
342;ParaNorman;파라노만;"A misunderstood boy takes on ghosts, zombies and grown-ups to save his town from a centuries-old curse.";2012;92;3;NULL;ParaNorman.jpg;NULL;107139399;56003051;60000000
343;"The Pirates! Band of Misfits";"허당 해적단";"Pirate Captain sets out on a mission to defeat his rivals Black Bellamy and Cutlass Liz for the Pirate of the year Award. The quest takes Captain and his crew from the shores of Blood Island to the foggy streets of Victorian London.";2012;88;3;NULL;ThePiratesBandofMisfits.jpg;NULL;123054041;31051126;55000000
344;"Wreck-It Ralph";"주먹왕 랄프";"A video game villain wants to be a hero and sets out to fulfill his dream, but his quest brings havoc to the whole arcade where he lives.";2012;101;3;NULL;Wreck-ItRalph.jpg;NULL;471222889;189422889;165000000
345;"Avengers: Age of Ultron";"어벤져스: 에이지 오브 울트론";"토니 스타크는 하이드라를 쫒던 중 치타우리 셉터를 탈환하고, 이를 이용하여 인류의 평화를 위한 인공지능을 만들려고 한다. 하지만 잘못된 일로 인해 인류를 말살하는 것이 목표인 울트론이 탄생하게 된다. 이를 막는 것은 어벤저스에 달려 있다.";2015;141;2;NULL;AvengersAgeOfUltron.jpg;2015-04-23;1388522000;455222000;250000000
346;"Captain America: The First Avenger";"퍼스트 어벤져";"2차 세계대전 당시, 군 입대 신체검사에서 번번히 탈락한 스티브 로저스는 수퍼 솔저 혈청을 맞고 캡틴 아메리카로 거듭나 나찌의 과학 부서인 하이드라와 싸우게 된다.";2011;124;2;NULL;CaptainAmericaTheFirstAvenger.jpg;2011-07-28;370569774;176654505;140000000
347;"Warm Bodies";"웜 바디스";"After a highly unusual zombie saves a still-living girl from an attack, the two form a relationship that sets in motion events that might transform the entire lifeless world.";2013;98;2;NULL;WarmBodies.jpg;2013-03-14;116980662;66380662;35000000
348;"The Deep Blue Sea";"더 딮 블루 씨";"영국에서 판사로 일하고 있는 윌리엄의 아내 헤스터는 답답한 결혼 생활을 이어가고 있다. 그러던 중 그녀는 왕실 비행기 조종사로 일하는 프레디를 만나 자기 파괴적인 사랑에 빠지게 된다. 깊어져 가는 소유욕은 집착을 낳고, 이 치명적 사랑은 결국 파멸로 치닿기 시작한다.";2011;98;1;NULL;TheDeepBlueSea.jpg;2015-04-23;1126525;1126525;NULL
349;"Jurassic World";"쥬라기 월드";"쥬라기 공원(1993년)에서 20여년이 지난 후, 이슬라 누블라는설립자 존 해먼드의 유지를 받들어 쥬라기 월드라는 공룡 테마파크가 되어 개장했다. 10년동안 운영한 결과 방문자는 감소하고, 이를 만회하기 위해 방문자가 흥미있어 할만한 새로운 어트랙션이 만들어지고, 이는 무서운 일을 초래한다.";2015;124;6;NULL;JurassicWorld.jpg;2015-06-11;1465838000;590638000;150000000
350;Thor;"토르: 천둥의 신";"강력하지만 오만한 신 토르는 아스가르드에서 쫒겨나 힘을 잃고 자신의 존재를 증명해야 하는 인간 세상인 미스가르드(지구)로 오게 된다. ";2011;115;2;NULL;Thor.jpg;2011-04-28;449326618;181030624;150000000
351;"Thor: The Dark World";"토르: 다크월드";"제인 포스터가 강력한 물질에 감염되자 토르는 이를 보호하고 악당이 먼저 차지하는 것을 방지하기 위해 미스가르드로 되돌아 온다.";2013;112;2;NULL;ThorTheDarkWorld.jpg;2013-10-30;644783140;206362140;170000000
352;"Terminator Genisys";"터미네이터 제네시스";"새로운 시간에서 자신을 찾은 카일 리스는 존 코너의 어머니 사라 코너와 노화된 터미네이터와 팀을 이뤄 미래의 두려움, "심판의 날"을 중지시키려 한다. 한편 2029년, 존 코너는 저항군을 이끌며 스카이넷과 마지막 전쟁을 치른다.";2015;126;6;NULL;TerminatorGenisys.jpg;2015-07-16;NULL;NULL;NULL
353;"The Departed";디파티드;"잠복근무 중인 경찰과 신분을 속이고 경찰이 된 아이리쉬 갱이 서로의 정체를 알아내기 위해  사투를 벌이게 된다.";2006;151;1;NULL;TheDeparted.jpg;2006-11-23;289847354;132384315;90000000
354;Babel;바벨;"모로코 사막으로 여행을 떠난 부부에게 비극이 닥치고, 이는 다른 네 가족의 이야기와 엮여 또 다른 비극이 된다.";2006;143;1;NULL;Babel.jpg;2007-02-22;135330182;34302837;25000000
